tratamento,gene,HR_interacao,p_interacao,HR_gene_referencia,n,eventos,fdr
chemotherapy,ryr2,1.0509050712105092,0.44888944214050874,0.9498982152532798,1810,1037,0.8474673301424378
chemotherapy,hsd17b7,1.0638580606318704,0.4516330843703956,0.9290845625537607,1810,1037,0.8474673301424378
chemotherapy,e2f3,1.0523057418747455,0.4618864188296703,1.027435430837879,1810,1037,0.8491069879989052
chemotherapy,ctcf,0.9374819227817508,0.45634718409250685,1.0987342110362757,1810,1037,0.8491069879989052
chemotherapy,lifr,0.9397562535942231,0.4569201713317905,0.9505808334200498,1810,1037,0.8491069879989052
chemotherapy,smarcc1,1.0538416315318384,0.46071254926805927,0.9824386480252445,1810,1037,0.8491069879989052
chemotherapy,sox9,0.94223263057545,0.45897690892974663,1.016999380216871,1810,1037,0.8491069879989052
chemotherapy,adgra2,0.9452414338143375,0.4676148618542846,1.0227229490433614,1810,1037,0.8535564445496255
chemotherapy,akr1c1,1.0580684796512685,0.46779780601083776,0.954943382418395,1810,1037,0.8535564445496255
chemotherapy,erbb3,0.9473908563050996,0.4778571598523599,1.0280387759668415,1810,1037,0.8559419456696117
chemotherapy,mmp10,0.9444614255733892,0.47467580220027816,1.0102604556743067,1810,1037,0.8559419456696117
chemotherapy,lipi,0.9260367786522027,0.47620907001045254,1.0363614376029564,1810,1037,0.8559419456696117
chemotherapy,srd5a3,1.0496759206765074,0.4753568617338506,0.9800121920740748,1810,1037,0.8559419456696117
chemotherapy,tnk2,0.9444976784707705,0.47308788419361403,1.0342176025343475,1810,1037,0.8559419456696117
chemotherapy,itgav,0.9491207331799624,0.4796113003446727,1.0308067593261188,1810,1037,0.8559486345567334
chemotherapy,chek2,0.9484511435462866,0.48947762729297684,0.9504563439962098,1810,1037,0.8609876249865672
chemotherapy,kdm5a,0.9482000150212055,0.4881335185362061,1.0793512074174811,1810,1037,0.8609876249865672
chemotherapy,cxcl8,1.0467213537596527,0.48525615182440873,1.0328845734944838,1810,1037,0.8609876249865672
chemotherapy,cyp3a4,1.0584430571018932,0.4887929526879986,0.9809565883282202,1810,1037,0.8609876249865672
chemotherapy,cdk2,0.9475137057517747,0.49265540726862256,1.0718736951092929,1810,1037,0.863471305212747
chemotherapy,rad50,1.0547453334119756,0.5106563979461776,1.021659253594243,1810,1037,0.8649835979268387
chemotherapy,cdkn2b,1.0477114929853306,0.5058557941674904,0.9933890841513923,1810,1037,0.8649835979268387
chemotherapy,acvr1,0.9545876709203033,0.5146676796368401,1.0577511700517028,1810,1037,0.8649835979268387
chemotherapy,casp7,0.9518702215412497,0.5147448404840697,0.9814103575368128,1810,1037,0.8649835979268387
chemotherapy,dab2,1.050460647830217,0.498565649061392,0.9926013382218841,1810,1037,0.8649835979268387
chemotherapy,dph1,1.0535662187684423,0.5013051390276042,0.963546843481552,1810,1037,0.8649835979268387
chemotherapy,inhba,1.0521951331528916,0.5129217154557058,0.9149619573628245,1810,1037,0.8649835979268387
chemotherapy,rictor,1.0541589137468943,0.500767845839374,0.9787131534333581,1810,1037,0.8649835979268387
chemotherapy,akap9,1.0492650893392792,0.5100970136712029,0.912649752708339,1810,1037,0.8649835979268387
chemotherapy,foxp1,1.0526155813849791,0.5059345724983295,0.956978192631824,1810,1037,0.8649835979268387
chemotherapy,cyp11a1,1.0529257205455467,0.5082881178897078,0.9332299136749893,1810,1037,0.8649835979268387
chemotherapy,met,1.0449985537297577,0.5019591720260543,0.9679091210144183,1810,1037,0.8649835979268387
chemotherapy,map3k5,0.9522596005028201,0.5174041743329477,0.9874952308642764,1810,1037,0.865885200094494
chemotherapy,ros1,0.9555784515216355,0.5205935558850332,1.048208568785467,1810,1037,0.865885200094494
chemotherapy,myo3a,1.0427765657855523,0.5197331678383639,1.015816659825205,1810,1037,0.865885200094494
chemotherapy,ran,0.9540063221046071,0.5223955774650603,1.0166970656874255,1810,1037,0.8659370758658117
chemotherapy,maml2,0.9535449045052996,0.5286441371972956,1.006406041699986,1810,1037,0.8733344023293161
chemotherapy,akt1,1.0418543582171453,0.5487413383287916,1.0899142816455314,1810,1037,0.8896746835472567
chemotherapy,eif4ebp1,1.0463233232109417,0.5494514405547475,1.0199313736547326,1810,1037,0.8896746835472567
chemotherapy,erbb4,1.0508353210587615,0.5438039315381917,1.003302536190042,1810,1037,0.8896746835472567
chemotherapy,inha,0.9654462440885312,0.5488011219933135,0.9852716045591163,1810,1037,0.8896746835472567
chemotherapy,sbno1,1.048148603905756,0.5446109688115008,1.025085768829083,1810,1037,0.8896746835472567
chemotherapy,ubr5,0.9548826668753856,0.5447067167978832,1.050361980386472,1810,1037,0.8896746835472567
chemotherapy,cdk1,1.047224445149201,0.5515472856370094,1.0415632474696632,1810,1037,0.8898229506375797
chemotherapy,gdf2,1.0517425012527348,0.5531823660405404,0.9776805656450548,1810,1037,0.8898229506375797
chemotherapy,cdk6,0.962666432653288,0.5585139673922317,1.0180000913864582,1810,1037,0.8935202473575976
chemotherapy,chek1,1.041321715824927,0.5619579852664603,1.019427746280734,1810,1037,0.8935202473575976
chemotherapy,bbc3,1.0443984468307572,0.5627898490514112,0.9839834160230438,1810,1037,0.8935202473575976
chemotherapy,srd5a2,1.040249911973574,0.5608839483592682,0.9981732922880487,1810,1037,0.8935202473575976
chemotherapy,numbl,0.957779177090088,0.5676817286861866,0.988674745793593,1810,1037,0.8951988196408093
chemotherapy,tgfb1,0.9554197395026484,0.5680531236197723,1.0395693524596625,1810,1037,0.8951988196408093
chemotherapy,agmo,0.9601985298507055,0.5693391266018235,1.0006690401902614,1810,1037,0.8951988196408093
chemotherapy,msh6,1.038948171208653,0.5725016542433867,0.9954197592207774,1810,1037,0.8952290023538414
chemotherapy,psen2,1.042484733054227,0.5737230664829571,0.9853439535736361,1810,1037,0.8952290023538414
chemotherapy,rbpjl,1.0407678974641397,0.5832256294181204,1.0576864484837452,1810,1037,0.8952290023538414
chemotherapy,acvr1b,0.9624829239704605,0.585626789651258,1.097820814990132,1810,1037,0.8952290023538414
chemotherapy,csf1r,0.9598522815365129,0.5862403301140413,0.9942167585930591,1810,1037,0.8952290023538414
chemotherapy,mmp12,0.9623736809591963,0.5857838116782949,1.0028178973517259,1810,1037,0.8952290023538414
chemotherapy,mmp13,0.9595304187986973,0.5899363362028309,1.032459443089991,1810,1037,0.8952290023538414
chemotherapy,frmd3,0.9622404306630699,0.5913271324341325,0.9819711058893323,1810,1037,0.8952290023538414
chemotherapy,map3k13,0.9664763175939277,0.5827043033022918,1.0428433535446826,1810,1037,0.8952290023538414
chemotherapy,nr2f1,0.96137586964826,0.5867264939835188,1.0946701269904853,1810,1037,0.8952290023538414
chemotherapy,spry2,0.9584669117326812,0.5864431574693554,0.9450577923890259,1810,1037,0.8952290023538414
chemotherapy,ugt2b17,1.0656624062042295,0.5895771483366645,0.9108370731873434,1810,1037,0.8952290023538414
chemotherapy,mmp11,1.0426217337806867,0.5959229714162307,1.1385994545707967,1810,1037,0.8994022624152372
chemotherapy,tubb4a,0.9593151538729663,0.5991155327534421,1.012650950559067,1810,1037,0.9014384477428713
chemotherapy,nf1,0.9595044961794795,0.6011175814684492,1.0571777910863616,1810,1037,0.9016763722026738
chemotherapy,e2f2,1.0348932425363435,0.622478147519872,1.0246602601804207,1810,1037,0.9037433490412236
chemotherapy,notch3,1.0334577380328827,0.6265214628322593,1.076846814638048,1810,1037,0.9037433490412236
chemotherapy,folr1,0.9661198384113081,0.6222605582278435,1.0047169131407596,1810,1037,0.9037433490412236
chemotherapy,map2k3,1.0370875173258018,0.607070223893801,1.002985695082034,1810,1037,0.9037433490412236
chemotherapy,mmp19,0.9599652263540993,0.6181363859519851,0.9732372673347512,1810,1037,0.9037433490412236
chemotherapy,mmp27,0.962447588073402,0.6218731240676771,0.9720781219779795,1810,1037,0.9037433490412236
chemotherapy,opcml,0.9575343855742126,0.6069338357858509,1.0116963092801334,1810,1037,0.9037433490412236
chemotherapy,pik3ca,1.0375913500835627,0.6144882790473454,0.9683747136310223,1810,1037,0.9037433490412236
chemotherapy,tgfb2,1.036236190555615,0.62556964037776,1.029553435353679,1810,1037,0.9037433490412236
chemotherapy,tubb4b,0.9663461561595695,0.6211417906966157,1.0910943446307977,1810,1037,0.9037433490412236
chemotherapy,akr1c2,1.0351440055046568,0.6248120706829201,0.9900673169609003,1810,1037,0.9037433490412236
chemotherapy,cyp17a1,1.0370689952769387,0.6264953518790966,1.0197847597031624,1810,1037,0.9037433490412236
chemotherapy,hsd17b14,0.9544367239864069,0.6097729461884838,0.9491127406434223,1810,1037,0.9037433490412236
chemotherapy,tp53,1.0322270390582093,0.645460581803575,0.9839441680836298,1810,1037,0.9043845974267857
chemotherapy,atm,0.9643032473321276,0.6402442919210789,0.9806368214266362,1810,1037,0.9043845974267857
chemotherapy,ccnb1,1.035724728949914,0.6408562125051969,1.0401619787556156,1810,1037,0.9043845974267857
chemotherapy,mdc1,0.9670338529231989,0.6313028646083061,0.9872225387596768,1810,1037,0.9043845974267857
chemotherapy,smad9,0.9627566797454497,0.6324291263513899,0.9947021253611052,1810,1037,0.9043845974267857
chemotherapy,tsc2,1.0386323410047886,0.6411574801061068,1.033130152957329,1810,1037,0.9043845974267857
chemotherapy,lama2,0.9623630798734075,0.6372430071037076,0.9639725314468517,1810,1037,0.9043845974267857
chemotherapy,ush2a,0.9601840009690852,0.6439187112332525,1.0633980447693838,1810,1037,0.9043845974267857
chemotherapy,hsd17b3,0.960032238594336,0.6365089854081389,0.9731122481009371,1810,1037,0.9043845974267857
chemotherapy,prkci,1.0336301201734994,0.6437837586339056,0.9696205684247781,1810,1037,0.9043845974267857
chemotherapy,snw1,0.9652901650639945,0.6506177991341231,0.9788377037038862,1810,1037,0.9047367953372317
chemotherapy,smad3,0.9612224266891124,0.6493010708016427,1.0611454516830585,1810,1037,0.9047367953372317
chemotherapy,wwox,1.0558372440077262,0.6525478592362997,1.0410061215159157,1810,1037,0.9047367953372317
chemotherapy,nras,1.033213402826403,0.6531126559387378,0.9799347827471032,1810,1037,0.9047367953372317
chemotherapy,hdac2,1.0319455165785312,0.6663827585727381,1.016225557626518,1810,1037,0.9123165899563564
chemotherapy,fas,0.9676112774064701,0.6756678594064479,0.9292540643737832,1810,1037,0.9123165899563564
chemotherapy,gsk3b,1.032181081006655,0.6761164300209901,1.134884200039828,1810,1037,0.9123165899563564
chemotherapy,rab25,1.0333600587741563,0.6707896710400127,1.0262083299261349,1810,1037,0.9123165899563564
chemotherapy,abcb1,0.9646918688950015,0.6631799608687017,0.9459122523949964,1810,1037,0.9123165899563564
chemotherapy,map3k10,0.9662733211891973,0.672355776501697,0.9539626033598116,1810,1037,0.9123165899563564
chemotherapy,sik2,1.0342006517276674,0.6715061570705692,0.9551138796098314,1810,1037,0.9123165899563564
chemotherapy,cyb5a,1.0302812223227849,0.6772411495995039,1.0011298011337344,1810,1037,0.9123165899563564
chemotherapy,cyp11b2,0.9667124183745565,0.6712768094814832,1.0403473631494937,1810,1037,0.9123165899563564
chemotherapy,ncoa2,1.0326654861684688,0.6626137434184252,0.9812176837450515,1810,1037,0.9123165899563564
chemotherapy,mapk8,1.0338684494348684,0.6792172307689324,0.9706682576276616,1810,1037,0.9124649061703515
chemotherapy,plagl1,0.9708493348177156,0.6814754531008065,1.0215419030801207,1810,1037,0.9129904015514915
chemotherapy,itch,1.0326855746939554,0.6898037808450783,0.9527010196282035,1810,1037,0.9216230842438341
chemotherapy,tsc1,0.9690076342069955,0.6945045355403313,0.9992614520163733,1810,1037,0.9253752530768993
chemotherapy,cdkn1a,1.0297138709845126,0.7178398469333447,0.9850690579951333,1810,1037,0.9265641018233546
chemotherapy,stat1,0.9703052737905287,0.7054052243315916,1.0211307795428608,1810,1037,0.9265641018233546
chemotherapy,dtx4,1.0292147627654755,0.6994735939396085,1.0319462653416278,1810,1037,0.9265641018233546
chemotherapy,igf1r,1.03393625388695,0.7080293030781711,0.9303999503820053,1810,1037,0.9265641018233546
chemotherapy,pdgfra,0.9724699233392267,0.7222276772827312,0.9716051322899283,1810,1037,0.9265641018233546
chemotherapy,smad2,0.9703078965928508,0.7075266622147155,0.9860653615894965,1810,1037,0.9265641018233546
chemotherapy,wfdc2,0.9690214795229273,0.7206471768177526,0.9860691661134448,1810,1037,0.9265641018233546
chemotherapy,ctnna3,1.0295677803347987,0.7203385540715319,1.0554315902533455,1810,1037,0.9265641018233546
chemotherapy,fam20c,1.028659341316421,0.6995637067754121,1.0530315673241535,1810,1037,0.9265641018233546
chemotherapy,fancd2,1.0276220211087952,0.712303340657211,1.0743200604814294,1810,1037,0.9265641018233546
chemotherapy,ptpn22,0.97128923868222,0.7139321710206172,0.9251464454060659,1810,1037,0.9265641018233546
chemotherapy,ptprm,0.9747228675545948,0.7100252062099485,1.0735269887625565,1810,1037,0.9265641018233546
chemotherapy,smarcd1,0.9735882060374497,0.7238189916084283,1.100138439234482,1810,1037,0.9265641018233546
chemotherapy,akt3,1.0295077702993036,0.7146514361355936,1.0109813503402192,1810,1037,0.9265641018233546
chemotherapy,hsd17b12,1.029279460195368,0.7037361845761272,0.9992250632119131,1810,1037,0.9265641018233546
chemotherapy,dtx3,1.0276097337742456,0.7352500507866419,1.013128196252817,1810,1037,0.9293749191209956
chemotherapy,mmp26,1.0386489077038488,0.735212035982455,1.0101703224636798,1810,1037,0.9293749191209956
chemotherapy,myh9,1.0249455729452395,0.7305410490000552,1.0667296194616878,1810,1037,0.9293749191209956
chemotherapy,zfp36l1,0.9720413027959537,0.7330080446801837,1.005202693364459,1810,1037,0.9293749191209956
chemotherapy,akr1c3,0.9741697659298704,0.7355175740282726,0.9644657990441784,1810,1037,0.9293749191209956
chemotherapy,jag2,1.0269983276420984,0.7420260968363024,1.0700043027027526,1810,1037,0.93518237462101
chemotherapy,arrdc1,1.0201034399863977,0.7631778402806428,1.047684016759099,1810,1037,0.9405441224864831
chemotherapy,hla-g,1.0236319402765335,0.7512557659666108,0.9277028273635168,1810,1037,0.9405441224864831
chemotherapy,igf1,0.9728926997594187,0.7492820327467997,0.9080918877339536,1810,1037,0.9405441224864831
chemotherapy,mapk9,0.9765324091261455,0.757943113666851,1.0983069338118763,1810,1037,0.9405441224864831
chemotherapy,abcc1,1.0226029940514623,0.7550422591137065,0.9953340442547495,1810,1037,0.9405441224864831
chemotherapy,bmf,1.021209356638502,0.7592806441931486,1.073209461889748,1810,1037,0.9405441224864831
chemotherapy,col12a1,0.9772490463251335,0.7635910360473084,1.0663227394105288,1810,1037,0.9405441224864831
chemotherapy,rdh5,0.9725726305457885,0.7521967123719958,0.9346711604670411,1810,1037,0.9405441224864831
chemotherapy,tulp4,1.0242215112392417,0.7631750883935923,1.035531571464551,1810,1037,0.9405441224864831
chemotherapy,hdac9,0.977784186507823,0.7658280119455261,0.9832368130496779,1810,1037,0.9409293915612117
chemotherapy,msh2,1.0205240936641906,0.7696210276826876,0.9638607311920677,1810,1037,0.9432197557314141
chemotherapy,clrn2,0.9780636538070301,0.7730102165701188,0.9813777025110846,1810,1037,0.9450049897569702
chemotherapy,cdc25a,1.0165459672445012,0.8041749204832895,0.9987565253084774,1810,1037,0.9513630172234734
chemotherapy,ccnd1,1.0183283741174465,0.8134224378987429,1.0075017086178324,1810,1037,0.9513630172234734
chemotherapy,dtx2,0.9846546711746588,0.8223006876047532,1.0344865077107779,1810,1037,0.9513630172234734
chemotherapy,hes7,1.0219972601212686,0.7837964924338391,1.0393662734769487,1810,1037,0.9513630172234734
chemotherapy,acvr2a,1.0169822438987668,0.813382273916573,0.9616008254144679,1810,1037,0.9513630172234734
chemotherapy,bmpr1a,0.9802109183357385,0.7957552087635085,0.9915772371163833,1810,1037,0.9513630172234734
chemotherapy,braf,1.0180343644259222,0.803301669595828,0.9801615759123258,1810,1037,0.9513630172234734
chemotherapy,egfr,0.9852830789501252,0.8202807611064893,1.0335685271289687,1810,1037,0.9513630172234734
chemotherapy,foxo3,1.0171631241881294,0.8104625613366692,1.0460554653060963,1810,1037,0.9513630172234734
chemotherapy,mmp2,1.0198125355184593,0.8132623941197765,1.045567891752572,1810,1037,0.9513630172234734
chemotherapy,pdgfa,0.9807962553886486,0.7913166859320176,1.0258867899455129,1810,1037,0.9513630172234734
chemotherapy,pik3r1,0.9826100384570222,0.8199714763095228,1.0176292685685875,1810,1037,0.9513630172234734
chemotherapy,rheb,0.9805176949400315,0.781461308961328,0.9762490001254418,1810,1037,0.9513630172234734
chemotherapy,vegfa,0.9835892619926127,0.8043062995368473,1.1160396978981624,1810,1037,0.9513630172234734
chemotherapy,fn1,0.9810617825567789,0.7971837442959552,1.1161665755252772,1810,1037,0.9513630172234734
chemotherapy,gpr32,1.0196033278789505,0.8094225850203431,1.0334274590255934,1810,1037,0.9513630172234734
chemotherapy,herc2,1.0200226024685333,0.7861913067380875,1.0258351416998943,1810,1037,0.9513630172234734
chemotherapy,hist1h2bc,1.0182596761923912,0.8193408334058669,0.997914554945222,1810,1037,0.9513630172234734
chemotherapy,lamb3,1.0175052707557575,0.8087863902526679,0.9773052407012629,1810,1037,0.9513630172234734
chemotherapy,prkce,0.9765374924713449,0.7917664960417886,1.015672738837273,1810,1037,0.9513630172234734
chemotherapy,rpgr,1.0181592147256315,0.8229581928129432,0.9551982155229733,1810,1037,0.9513630172234734
chemotherapy,sgcd,1.0204171838618772,0.7959110618226977,1.015161758719443,1810,1037,0.9513630172234734
chemotherapy,cdk8,0.9845710144367197,0.8187909235478099,1.035728079614767,1810,1037,0.9513630172234734
chemotherapy,nf2,0.9846398794854806,0.8285066143047491,0.9995873233562136,1810,1037,0.9555182414976943
chemotherapy,pms2,0.9842573471608518,0.8364315757026649,0.920512865493218,1810,1037,0.9556426180341195
chemotherapy,apc,1.0163106407609328,0.8349103815219525,1.0142864344439029,1810,1037,0.9556426180341195
chemotherapy,ddc,1.0132972468250512,0.8322865869028855,0.9854920273192996,1810,1037,0.9556426180341195
chemotherapy,srd5a1,0.9862727174260346,0.8325621209005547,1.058887743613849,1810,1037,0.9556426180341195
chemotherapy,kdr,0.9846833753254365,0.8388938862091677,0.9836736048604762,1810,1037,0.9562217024621982
chemotherapy,e2f6,0.9845741285995706,0.847462391264028,0.9407529067247962,1810,1037,0.9608655385547982
chemotherapy,ep300,1.0154725966513727,0.845687131874871,1.056371441604556,1810,1037,0.9608655385547982
chemotherapy,gdf11,1.0144251369115547,0.8488628070668156,1.0372964713900967,1810,1037,0.9608655385547982
chemotherapy,cyp3a43,1.0152150333632204,0.8538523026925122,0.9845886535678269,1810,1037,0.9642812379137148
chemotherapy,bmp6,0.98895122443403,0.8606716299777498,0.9643777590476844,1810,1037,0.9654485350443925
chemotherapy,hif1a,1.0143464627105774,0.8603697024679247,1.0249515289633764,1810,1037,0.9654485350443925
chemotherapy,hsd17b1,0.9878333357897164,0.8608089187716874,0.9257786333677762,1810,1037,0.9654485350443925
chemotherapy,mmp16,1.0129587621419764,0.8746586706755013,1.0340797495914236,1810,1037,0.9746744143904804
chemotherapy,kmt2d,1.0115491836816495,0.8750144538188567,0.9738489187184908,1810,1037,0.9746744143904804
chemotherapy,hsd3b7,1.0134249403811244,0.8722963394303197,0.9279231477250516,1810,1037,0.9746744143904804
chemotherapy,dll4,0.9883968596867845,0.8860735885282396,1.040593278857057,1810,1037,0.9759527576325014
chemotherapy,map2k5,0.9890445888503213,0.8861411541693878,1.0291138835951654,1810,1037,0.9759527576325014
chemotherapy,cbfb,0.9885833023828016,0.8851807305611245,1.0106139330349844,1810,1037,0.9759527576325014
chemotherapy,col6a3,1.0128947206399288,0.8784302023518513,1.0831040734469288,1810,1037,0.9759527576325014
chemotherapy,siah1,0.9871089152512532,0.8826942299477961,1.024514820308999,1810,1037,0.9759527576325014
chemotherapy,spaca1,0.9889104374221753,0.8890268431051653,0.9658982728774285,1810,1037,0.9769306208503952
chemotherapy,nrarp,0.9920635520575544,0.8986198955567064,0.998293512234749,1810,1037,0.983053979702974
chemotherapy,ahnak,0.9906713571101754,0.8975760223550189,1.0225401464846113,1810,1037,0.983053979702974
chemotherapy,hey1,0.9933363408831355,0.9164442580119617,0.9966889738976283,1810,1037,0.9857288281762663
chemotherapy,apaf1,1.0085786974277018,0.9115576288279226,1.029350327286616,1810,1037,0.9857288281762663
chemotherapy,casp3,0.992040351839883,0.9203857510467488,1.0578918898722653,1810,1037,0.9857288281762663
chemotherapy,pdpk1,0.9903327446701957,0.903698541416369,1.0477201358690484,1810,1037,0.9857288281762663
chemotherapy,slco1b3,0.9921640082903288,0.9061033060353876,1.000584019572158,1810,1037,0.9857288281762663
chemotherapy,arid5b,1.0086556914818618,0.9194717652219377,1.0156592855147881,1810,1037,0.9857288281762663
chemotherapy,klrg1,0.9914620774562287,0.9170666909539884,0.960188890650639,1810,1037,0.9857288281762663
chemotherapy,magea8,0.9942719746469114,0.9212230561892714,1.0347033115069144,1810,1037,0.9857288281762663
chemotherapy,cyp19a1,0.991527340019776,0.9091074392412732,0.9994892852654542,1810,1037,0.9857288281762663
chemotherapy,cyp21a2,1.0094899961190364,0.911567197169418,1.0257304864626162,1810,1037,0.9857288281762663
chemotherapy,pten,0.9969763151481598,0.9681356411490152,0.9813755738771197,1810,1037,0.9903750252853623
chemotherapy,nbn,0.9949215801207019,0.9465063639632315,0.9547313129326152,1810,1037,0.9903750252853623
chemotherapy,bard1,0.9973891351345073,0.9727764766127914,1.075231233268484,1810,1037,0.9903750252853623
chemotherapy,rad51d,0.9967254331441084,0.9609512220126615,0.9803853726313239,1810,1037,0.9903750252853623
chemotherapy,myc,0.9966273009311827,0.9638615164713753,0.9890109447514667,1810,1037,0.9903750252853623
chemotherapy,adam17,1.0021449508559743,0.9741725708839657,1.0431884881293585,1810,1037,0.9903750252853623
chemotherapy,acvrl1,1.0069091411630569,0.9285982672108662,0.9984469121471313,1810,1037,0.9903750252853623
chemotherapy,bmp7,1.005604103285271,0.9349959349277799,1.0196107620448336,1810,1037,0.9903750252853623
chemotherapy,casp6,1.0052578871928828,0.9422175516849873,0.9645246326743604,1810,1037,0.9903750252853623
chemotherapy,csf1,1.0055612116338175,0.94425222291877,0.9954900655114507,1810,1037,0.9903750252853623
chemotherapy,kit,0.9963522191425751,0.9623248466583989,0.9603979337190843,1810,1037,0.9903750252853623
chemotherapy,mapk4,0.9954608439498823,0.9527294236694984,1.0033984543295815,1810,1037,0.9903750252853623
chemotherapy,arid1b,0.993268217833808,0.9315676173055223,1.00990333371081,1810,1037,0.9903750252853623
chemotherapy,kmt2c,0.9953284463253945,0.9490056663874307,1.0148601791984402,1810,1037,0.9903750252853623
chemotherapy,mapt,0.9950579295581872,0.9533444582575553,0.941087271622778,1810,1037,0.9903750252853623
chemotherapy,afdn,1.0029697148094872,0.9686825853312359,1.0319882951788022,1810,1037,0.9903750252853623
chemotherapy,asxl1,0.9966138718612454,0.9637923168810496,1.0475083123002504,1810,1037,0.9903750252853623
chemotherapy,flt3,0.9957094319929145,0.9672278744077671,0.9117142795079143,1810,1037,0.9903750252853623
chemotherapy,muc16,1.002382730260061,0.9703313888835461,0.9875372608438221,1810,1037,0.9903750252853623
chemotherapy,myo1a,0.9952985599331131,0.9535717765315803,1.0454002453582512,1810,1037,0.9903750252853623
chemotherapy,ppp2cb,1.0070072971260933,0.932064523596334,0.9481871862296529,1810,1037,0.9903750252853623
chemotherapy,akr1c4,1.0033694649616385,0.9634669710445655,0.9874138642301769,1810,1037,0.9903750252853623
chemotherapy,ar,1.0045487663553005,0.9500945598359404,1.0846952347712588,1810,1037,0.9903750252853623
chemotherapy,st7,1.0037486251556316,0.9616652230185663,0.9646967781688357,1810,1037,0.9903750252853623
chemotherapy,prkg1,1.0018303396435726,0.9808986320405914,0.9979214725157932,1810,1037,0.9948123854255047
chemotherapy,hes6,0.99840083221527,0.9826060984877684,1.0119970305058539,1810,1037,0.9948123854255047
chemotherapy,zfyve9,0.9985801682571986,0.9852942662816786,1.0202565288074654,1810,1037,0.9954729260573157
chemotherapy,heyl,0.999458010042653,0.9936108473060875,1.0631393700038339,1810,1037,0.9965054780092794
chemotherapy,mmp7,0.9995089444178858,0.9944237593064267,1.0046818073612405,1810,1037,0.9965054780092794
chemotherapy,ldlrap1,0.9995345921826202,0.9950381801132123,1.0132055151767736,1810,1037,0.9965054780092794
chemotherapy,pbrm1,0.9994065691266966,0.9937211882022982,0.9608994194268361,1810,1037,0.9965054780092794
chemotherapy,mecom,0.9996882777857047,0.9965054780092794,1.0497747447420223,1810,1037,0.9965054780092794
hormone_therapy,eif4e,0.761754733793533,2.353570046347799e-05,1.183891534904567,1810,1037,0.011508957526640736
hormone_therapy,twist1,0.7790244092562746,6.349612571917295e-05,1.2054986141646538,1810,1037,0.013214406128765248
hormone_therapy,dnah2,1.293832035802608,8.106997625009355e-05,0.8022348338075698,1810,1037,0.013214406128765248
hormone_therapy,setdb1,1.2752917839933158,0.0001385486376315582,0.8808287553825501,1810,1037,0.01693757095045799
hormone_therapy,pdgfra,0.7843767873246102,0.000228978565074244,1.148358372559898,1810,1037,0.02239410366426106
hormone_therapy,epcam,0.7885157905001219,0.00028566189555941616,1.1388585066207564,1810,1037,0.023281444488092416
hormone_therapy,myc,0.8038489212638551,0.0004931978066529873,1.1387419145570337,1810,1037,0.029786056708280453
hormone_therapy,mtor,1.2431570419752824,0.0005482096326677384,0.8914961122210013,1810,1037,0.029786056708280453
hormone_therapy,map3k13,1.237755720486497,0.000547836700712513,0.930785740136616,1810,1037,0.029786056708280453
hormone_therapy,ackr3,0.8012552066792337,0.000640637685052605,1.2086700828179995,1810,1037,0.03132718279907239
hormone_therapy,bap1,1.229541073186503,0.0007133903484974483,0.8697017532998704,1810,1037,0.031713443674113835
hormone_therapy,dtx3,1.2127806151251956,0.0008967360555403054,0.8689765999863248,1810,1037,0.03422724930637266
hormone_therapy,casp6,0.8090052357219288,0.0009099268731755513,1.1080677400681842,1810,1037,0.03422724930637266
hormone_therapy,mmp16,0.8107482152986094,0.0012042632204987732,1.1763705429870832,1810,1037,0.042063193915992864
hormone_therapy,smad3,1.2174880126555858,0.001550482493371656,0.9201428055414175,1810,1037,0.050545729283915986
hormone_therapy,ppp2cb,0.8045057258186191,0.0016979399160489432,1.095157169311052,1810,1037,0.05189328868424582
hormone_therapy,psen1,0.8132610745893042,0.002165309910890736,1.1468919757671847,1810,1037,0.05882425257919832
hormone_therapy,smarcd1,1.2211295453223892,0.002147660140655886,0.9597886077677859,1810,1037,0.05882425257919832
hormone_therapy,shbg,1.22524149136829,0.0022997766599098923,0.820580433578551,1810,1037,0.05918898877347038
hormone_therapy,hsd17b11,0.8277780180834953,0.0025102206508381773,1.0924377782494634,1810,1037,0.06137489491299343
hormone_therapy,smarcc2,1.2094303264588737,0.0026395566193624068,0.9105833623301599,1810,1037,0.0614639612794389
hormone_therapy,bard1,1.2165748372317244,0.0028868852987969777,0.9418927858118616,1810,1037,0.061678463248499335
hormone_therapy,fgf1,0.8207079982402774,0.0029010320137330976,1.1874687743338148,1810,1037,0.061678463248499335
hormone_therapy,dlec1,1.2110212949446464,0.004434595366171885,0.838779267539159,1810,1037,0.0822902658062429
hormone_therapy,map3k1,1.2019282275536285,0.004115154399624214,0.8475190605211147,1810,1037,0.0822902658062429
hormone_therapy,mmp21,1.2070236167852972,0.0044353318866605694,0.8611853361324472,1810,1037,0.0822902658062429
hormone_therapy,zfp36l1,0.830995671142647,0.00454363430832016,1.1417637622548522,1810,1037,0.0822902658062429
hormone_therapy,ccnd1,1.1864830610987023,0.005496732414944688,0.8817972911145392,1810,1037,0.09599650538956972
hormone_therapy,hdac1,1.1916434288251232,0.00677947758653466,0.8887602332502137,1810,1037,0.10273685781192628
