desfecho,gene,HR,IC95_inf,IC95_sup,z,valor_p,concordancia,fdr
Sobrevida global (OS),rbl1,1.09259656641107,1.03080494999023,1.15809228209914,2.98140579262586,0.00286928311977262,0.54010051665561,0.0154184554458111
Sobrevida global (OS),ccne1,1.09132319909041,1.02974889369178,1.15657936820217,2.94929486189973,0.00318499938667923,0.570032366363106,0.0169289641313711
Sobrevida global (OS),men1,1.09605261254389,1.03062711686377,1.16563140034581,2.92063561060577,0.00349318132134196,0.528447419737451,0.0183673727541529
Sobrevida global (OS),mmp10,0.905606219121636,0.847086109353057,0.968169133050872,-2.90906208023675,0.00362514866477205,0.516395472729831,0.0188584861390801
Sobrevida global (OS),mmp27,0.912589472322286,0.857533359512381,0.971180346228204,-2.88104788728253,0.00396355415999663,0.526932834770722,0.0204018735182985
Sobrevida global (OS),chek1,1.08833819034241,1.02732779904567,1.15297183397365,2.87592700761929,0.00402842856226916,0.566466437488692,0.0205198079890586
Sobrevida global (OS),afdn,1.08920353161044,1.02726276105953,1.15487913924673,2.86038325845356,0.00423129307129879,0.524403835715578,0.0213309516687125
Sobrevida global (OS),runx1,0.920615389963304,0.869540635784552,0.974690154040462,-2.84026080544175,0.00450766638348531,0.537741993848381,0.0224923353216767
Sobrevida global (OS),mmp7,0.915567730635292,0.861426410567903,0.973111874789195,-2.83637233101916,0.00456292171326705,0.507336911726273,0.0225380678564403
Sobrevida global (OS),shbg,0.918281021188697,0.865410767647896,0.974381259626804,-2.81775284500668,0.00483610205147654,0.528839434694329,0.0236485390317203
Sobrevida global (OS),arrdc1,1.08515405883293,1.02510204771541,1.14872400657666,2.81350207886479,0.00490050692945399,0.535651247411696,0.0237262167178515
Sobrevida global (OS),inhba,0.918619264168685,0.865730538989508,0.974739037722733,-2.80563535278599,0.00502174855905414,0.516711095028446,0.0240748533860537
Sobrevida global (OS),dtwd2,1.08642021618896,1.02502485432181,1.15149294299307,2.79274953579918,0.00522621406677296,0.508226685161731,0.0248118318315726
Sobrevida global (OS),hes1,1.08837265009667,1.02515381717893,1.15549004025382,2.77363333359821,0.00554341188698387,0.519096154232756,0.0260646962762992
Sobrevida global (OS),zfp36l1,0.920681912558335,0.868348848396829,0.976168950620524,-2.76776791893372,0.0056441632468492,0.514964919687192,0.026285674549612
Sobrevida global (OS),prkd1,0.919531368595495,0.865841878164309,0.976550059721931,-2.73302036285255,0.00627564523204442,0.523712281124982,0.0289508539478276
Sobrevida global (OS),rptor,1.08221430844643,1.02252123888168,1.14539215898059,2.72931116746332,0.00634667857512361,0.52747642884426,0.0290049142358453
Sobrevida global (OS),sdc4,1.08629947060692,1.0234060590058,1.15305799634139,2.7202914782495,0.0065224394591293,0.512301228313532,0.0293123694006329
Sobrevida global (OS),mmp17,1.08305073825214,1.02251616175737,1.14716905756532,2.71874111247642,0.00655308756961047,0.521421305510323,0.0293123694006329
Sobrevida global (OS),src,1.08504398398678,1.02299562527926,1.15085579849329,2.71669246342269,0.00659378452774973,0.539295981344109,0.0293123694006329
